Province/State,Country/Region,Lat,Long,days_since,Deaths,Recovered,Confirmed
NA_Nicaragua,Nicaragua,12.8654,-85.2072,46,0,0,0.0
NA_Niger,Niger,17.6078,8.0817,46,0,0,0.0
NA_Nigeria,Nigeria,9.082,8.6753,46,0,0,1.4
NA_North Macedonia,North Macedonia,41.6086,21.7453,46,0,0,4.6
NA_Norway,Norway,60.472,8.4689,46,0,0,195.2
NA_Oman,Oman,21.0,57.0,46,0,2,15.8
NA_Pakistan,Pakistan,30.3753,69.3451,46,0,1,8.4
NA_Panama,Panama,8.538,-80.7821,46,0,0,0.0
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,46,0,0,0.0
NA_Paraguay,Paraguay,-23.4425,-58.4438,46,0,0,0.4
NA_Peru,Peru,-9.19,-75.0152,46,0,0,6.2
NA_Philippines,Philippines,13.0,122.0,46,1,1,14.8
NA_Poland,Poland,51.9194,19.1451,46,0,0,14.0
NA_Portugal,Portugal,39.3999,-8.2245,46,0,0,30.4
NA_Qatar,Qatar,25.3548,51.1839,46,0,0,64.0
NA_Romania,Romania,45.9432,24.9668,46,0,3,19.0
NA_Russia,Russia,60.0,90.0,46,0,3,14.0
NA_Rwanda,Rwanda,-1.9403,29.8739,46,0,0,0.0
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,46,0,0,0.0
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,46,0,0,0.0
NA_San Marino,San Marino,43.9424,12.4578,46,1,0,24.8
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,46,0,0,10.6
NA_Senegal,Senegal,14.4974,-14.4524,46,0,1,4.0
NA_Serbia,Serbia,44.0165,21.0059,46,0,0,1.8
NA_Seychelles,Seychelles,-4.6796,55.492,46,0,0,0.0
NA_Singapore,Singapore,1.2833,103.8333,46,0,78,121.6
NA_Slovakia,Slovakia,48.669,19.699,46,0,0,4.2
NA_Slovenia,Slovenia,46.1512,14.9955,46,0,0,17.8
NA_Somalia,Somalia,5.1521,46.1996,46,0,0,0.0
NA_South Africa,South Africa,-30.5595,22.9375,46,0,0,4.8
NA_Spain,Spain,40.0,-4.0,46,17,30,1339.2
NA_Sri Lanka,Sri Lanka,7.0,81.0,46,0,1,1.2
NA_Sudan,Sudan,12.8628,30.2176,46,0,0,0.0
NA_Suriname,Suriname,3.9193,-56.0278,46,0,0,0.0
NA_Sweden,Sweden,63.0,16.0,46,0,0,213.6
NA_Switzerland,Switzerland,46.8182,8.2275,46,2,3,261.4
NA_Taiwan*,Taiwan*,23.7,121.0,46,1,13,44.8
NA_Tanzania,Tanzania,-6.369,34.8888,46,0,0,0.0
NA_Thailand,Thailand,15.0,101.0,46,1,31,50.2
NA_Togo,Togo,8.6195,0.8248,46,0,0,0.8
NA_Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,46,0,0,0.0
NA_Tunisia,Tunisia,34.0,9.0,46,0,0,2.2
NA_Turkey,Turkey,38.9637,35.2433,46,0,0,0.0
NA_Uganda,Uganda,1.0,32.0,46,0,0,0.0
NA_Ukraine,Ukraine,48.3794,31.1656,46,0,0,1.0
NA_United Arab Emirates,United Arab Emirates,24.0,54.0,46,0,7,31.8
Bermuda,United Kingdom,32.3078,-64.7505,46,0,0,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,46,0,0,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,46,0,0,0.6
Gibraltar,United Kingdom,36.1408,-5.3536,46,0,0,1.0
Isle of Man,United Kingdom,54.2361,-4.5481,46,0,0,0.0
Montserrat,United Kingdom,16.7425,-62.1874,46,0,0,0.0
NA_United Kingdom,United Kingdom,55.3781,-3.4360000000000004,46,3,18,342.4
NA_Uruguay,Uruguay,-32.5228,-55.7658,46,0,0,0.0
NA_US,US,37.0902,-95.7129,46,21,7,494.2
NA_Uzbekistan,Uzbekistan,41.3775,64.5853,46,0,0,0.0
NA_Venezuela,Venezuela,6.4238,-66.5897,46,0,0,0.0
NA_Vietnam,Vietnam,16.0,108.0,46,0,16,31.2
NA_Zambia,Zambia,-15.4167,28.2833,46,0,0,0.0
NA_Zimbabwe,Zimbabwe,-20.0,30.0,46,0,0,0.0
Diamond Princess,Canada,0.0,0.0,46,0,0,0.0
NA_Dominica,Dominica,15.415,-61.371,46,0,0,0.0
NA_Grenada,Grenada,12.1165,-61.678999999999995,46,0,0,0.0
NA_Mozambique,Mozambique,-18.665695,35.529562,46,0,0,0.0
NA_Syria,Syria,34.802075,38.99681500000001,46,0,0,0.0
NA_Timor-Leste,Timor-Leste,-8.874217,125.727539,46,0,0,0.0
NA_Belize,Belize,13.1939,-59.5432,46,0,0,0.0
NA_Laos,Laos,19.856270000000002,102.495496,46,0,0,0.0
NA_Libya,Libya,26.3351,17.228331,46,0,0,0.0
NA_West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,46,0,0,13.8
NA_Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,46,0,0,0.0
NA_Mali,Mali,17.570692,-3.996166000000001,46,0,0,0.0
NA_Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,46,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,46,0,0,0.0
Yukon,Canada,64.2823,-135.0,46,0,0,0.0
NA_Kosovo,Kosovo,42.602636,20.902977,46,0,0,0.0
NA_Burma,Burma,21.9162,95.956,46,0,0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,46,0,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,46,0,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,46,0,0,0.0
NA_MS Zaandam,MS Zaandam,0.0,0.0,46,0,0,0.0
NA_Botswana,Botswana,-22.3285,24.6849,46,0,0,0.0
NA_Burundi,Burundi,-3.3731,29.9189,46,0,0,0.0
NA_Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,46,0,0,0.0
NA_Malawi,Malawi,-13.254307999999998,34.301525,46,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,46,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,46,0,0,0.0
NA_South Sudan,South Sudan,6.8770000000000024,31.307,46,0,0,0.0
NA_Western Sahara,Western Sahara,24.2155,-12.8858,46,0,0,0.0
NA_Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,46,0,0,0.0
NA_Yemen,Yemen,15.552726999999999,48.516388,46,0,0,0.0
NA_Afghanistan,Afghanistan,33.0,65.0,47,0,0,3.0
NA_Albania,Albania,41.1533,20.1683,47,0,0,4.8
NA_Algeria,Algeria,28.0339,1.6596,47,0,0,19.2
NA_Andorra,Andorra,42.5063,1.5218,47,0,0,1.0
NA_Angola,Angola,-11.2027,17.8739,47,0,0,0.0
NA_Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,47,0,0,0.0
NA_Argentina,Argentina,-38.4161,-63.6167,47,1,0,13.8
NA_Armenia,Armenia,40.0691,45.0382,47,0,0,2.4
Australian Capital Territory,Australia,-35.4735,149.0124,47,0,0,0.0
New South Wales,Australia,-33.8688,151.2093,47,2,4,59.6
Northern Territory,Australia,-12.4634,130.8456,47,0,0,0.4
Queensland,Australia,-28.0167,153.4,47,0,8,29.6
South Australia,Australia,-34.9285,138.6007,47,0,2,7.0
Tasmania,Australia,-41.4545,145.9707,47,0,0,1.8
Victoria,Australia,-37.8136,144.9631,47,0,7,15.2
Western Australia,Australia,-31.9505,115.8605,47,1,0,3.8
NA_Austria,Austria,47.5162,14.5501,47,0,2,149.8
NA_Azerbaijan,Azerbaijan,40.1431,47.5769,47,0,0,8.2
NA_Bahamas,Bahamas,25.0343,-77.3963,47,0,0,0.0
NA_Bahrain,Bahrain,26.0275,50.55,47,0,14,69.0
NA_Bangladesh,Bangladesh,23.685,90.3563,47,0,0,1.8
NA_Barbados,Barbados,13.1939,-59.5432,47,0,0,0.0
NA_Belarus,Belarus,53.7098,27.9534,47,0,1,6.6
NA_Belgium,Belgium,50.8333,4.0,47,0,1,225.8
NA_Benin,Benin,9.3077,2.3158,47,0,0,0.0
NA_Bhutan,Bhutan,27.5142,90.4336,47,0,0,1.0
NA_Bolivia,Bolivia,-16.2902,-63.5887,47,0,0,0.4
NA_Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,47,0,0,3.8
NA_Brazil,Brazil,-14.235,-51.9253,47,0,0,25.4
NA_Brunei,Brunei,4.5353,114.7277,47,0,0,4.6
NA_Bulgaria,Bulgaria,42.7339,25.4858,47,0,0,3.8
NA_Burkina Faso,Burkina Faso,12.2383,-1.5616,47,0,0,0.8
NA_Cabo Verde,Cabo Verde,16.5388,-23.0418,47,0,0,0.0
NA_Cambodia,Cambodia,11.55,104.9167,47,0,1,2.8
NA_Cameroon,Cameroon,3.8480000000000003,11.5021,47,0,0,1.8
Alberta,Canada,53.9333,-116.5765,47,0,0,15.2
British Columbia,Canada,49.2827,-123.1207,47,1,0,30.2
Grand Princess,Canada,37.6489,-122.6655,47,0,0,0.4
Manitoba,Canada,53.7609,-98.8139,47,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,47,0,0,0.2
Newfoundland and Labrador,Canada,53.1355,-57.6604,47,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,47,0,0,0.0
Ontario,Canada,51.2538,-85.3232,47,0,0,57.6
Prince Edward Island,Canada,46.5107,-63.4168,47,0,0,0.0
Quebec,Canada,52.9399,-73.5491,47,0,0,9.8
Saskatchewan,Canada,52.9399,-106.4509,47,0,0,0.0
NA_Central African Republic,Central African Republic,6.6111,20.9394,47,0,0,0.0
NA_Chad,Chad,15.4542,18.7322,47,0,0,0.0
NA_Chile,Chile,-35.6751,-71.543,47,0,0,15.0
Anhui,China,31.8257,117.2264,47,6,984,990.0
Beijing,China,40.1824,116.4142,47,8,315,425.8
Chongqing,China,30.0572,107.874,47,6,542,658.4
Fujian,China,26.0789,117.9874,47,1,295,296.0
Gansu,China,37.8099,101.0583,47,2,88,122.4
Guangdong,China,23.3417,113.4244,47,8,1260,1354.4
Guangxi,China,23.8298,108.7881,47,2,230,252.0
Guizhou,China,26.8154,106.8748,47,2,123,146.0
Hainan,China,19.1959,109.7453,47,6,159,168.0
Hebei,China,39.549,116.1306,47,6,307,318.0
Heilongjiang,China,47.861999999999995,127.7615,47,13,0,481.2
Henan,China,33.882,113.61399999999999,47,22,0,1272.2
Hong Kong,China,22.3,114.2,47,3,59,115.8
Hubei,China,30.9756,112.2707,47,3008,46488,77961.8
Hunan,China,27.6104,111.7088,47,4,979,1084.2
Inner Mongolia,China,44.0935,113.9448,47,1,70,75.0
Jiangsu,China,32.9711,119.455,47,0,621,631.0
Jiangxi,China,27.614,115.7221,47,1,923,951.6
Jilin,China,43.6661,126.1923,47,1,91,93.0
Liaoning,China,41.2956,122.6085,47,1,109,125.0
Macau,China,22.1667,113.55,47,0,10,10.0
Ningxia,China,37.2692,106.1655,47,0,71,75.0
Qinghai,China,35.7452,95.9956,47,0,18,18.0
Shaanxi,China,35.1917,108.8701,47,1,227,245.0
Shandong,China,36.3427,118.1498,47,6,700,848.2
Shanghai,China,31.201999999999998,121.4491,47,3,0,342.6
Shanxi,China,37.5777,112.2922,47,0,127,133.0
Sichuan,China,30.6171,102.7103,47,3,466,582.8
Tianjin,China,39.3054,117.323,47,3,130,136.0
Tibet,China,31.6927,88.0924,47,0,1,1.0
Xinjiang,China,41.1129,85.2401,47,3,73,76.0
Yunnan,China,24.974,101.48700000000001,47,2,0,174.0
Zhejiang,China,29.1832,120.0934,47,1,1176,1215.0
NA_Colombia,Colombia,4.5709,-74.2973,47,0,0,3.0
NA_Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,47,0,0,0.0
NA_Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,47,0,0,0.0
NA_Costa Rica,Costa Rica,9.7489,-83.7534,47,0,0,7.6
NA_Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,47,0,0,0.2
NA_Croatia,Croatia,45.1,15.2,47,0,0,13.8
NA_Diamond Princess,Diamond Princess,0.0,0.0,47,6,40,617.0
NA_Cuba,Cuba,22.0,-80.0,47,0,0,0.6
NA_Cyprus,Cyprus,35.1264,33.4299,47,0,0,5.2
NA_Czechia,Czechia,49.8175,15.472999999999999,47,0,0,53.2
Faroe Islands,Denmark,61.8926,-6.9118,47,0,0,1.8
Greenland,Denmark,71.7069,-42.6043,47,0,0,0.0
NA_Denmark,Denmark,56.2639,9.5018,47,0,1,170.4
NA_Djibouti,Djibouti,11.8251,42.5903,47,0,0,0.0
NA_Dominican Republic,Dominican Republic,18.7357,-70.1627,47,0,0,4.4
NA_Ecuador,Ecuador,-1.8312,-78.1834,47,0,0,15.2
NA_Egypt,Egypt,26.0,30.0,47,1,1,38.6
NA_El Salvador,El Salvador,13.7942,-88.8965,47,0,0,0.0
NA_Equatorial Guinea,Equatorial Guinea,1.5,10.0,47,0,0,0.0
NA_Eritrea,Eritrea,15.1794,39.7823,47,0,0,0.0
NA_Estonia,Estonia,58.5953,25.0136,47,0,0,11.6
NA_Eswatini,Eswatini,-26.5225,31.4659,47,0,0,0.0
NA_Ethiopia,Ethiopia,9.145,40.4897,47,0,0,0.0
NA_Fiji,Fiji,-17.7134,178.065,47,0,0,0.0
NA_Finland,Finland,64.0,26.0,47,0,1,56.8
French Guiana,France,3.9339,-53.1258,47,0,0,3.0
French Polynesia,France,-17.6797,149.4068,47,0,0,0.0
Guadeloupe,France,16.25,-61.5833,47,0,0,0.0
Mayotte,France,-12.8275,45.1662,47,0,0,0.0
New Caledonia,France,-20.9043,165.618,47,0,0,0.0
Reunion,France,-21.1351,55.2471,47,0,0,0.2
Saint Barthelemy,France,17.9,-62.8333,47,0,0,1.8
St Martin,France,18.0708,-63.0501,47,0,0,1.2
Martinique,France,14.6415,-61.0242,47,0,0,2.2
NA_France,France,46.2276,2.2137,47,19,12,862.8
NA_Gabon,Gabon,-0.8037,11.6094,47,0,0,0.0
NA_Gambia,Gambia,13.4432,-15.3101,47,0,0,0.0
NA_Georgia,Georgia,42.3154,43.3569,47,0,0,16.0
NA_Germany,Germany,51.0,9.0,47,2,18,1028.4
NA_Ghana,Ghana,7.9465,-1.0232,47,0,0,0.0
NA_Greece,Greece,39.0742,21.8243,47,0,0,76.0
NA_Guatemala,Guatemala,15.7835,-90.2308,47,0,0,0.0
NA_Guinea,Guinea,9.9456,-9.6966,47,0,0,0.0
NA_Guyana,Guyana,5.0,-58.75,47,0,0,0.0
NA_Haiti,Haiti,18.9712,-72.2852,47,0,0,0.0
NA_Holy See,Holy See,41.9029,12.4534,47,0,0,0.8
NA_Honduras,Honduras,15.2,-86.2419,47,0,0,0.8
NA_Hungary,Hungary,47.1625,19.5033,47,0,0,8.2
NA_Iceland,Iceland,64.9631,-19.0208,47,0,0,71.6
NA_India,India,21.0,78.0,47,0,3,46.6
NA_Indonesia,Indonesia,-0.7893,113.9213,47,0,0,12.6
NA_Iran,Iran,32.0,53.0,47,237,2394,11941.8
NA_Iraq,Iraq,33.0,44.0,47,6,3,51.0
NA_Ireland,Ireland,53.1424,-7.6921,47,0,0,27.0
NA_Israel,Israel,31.0,35.0,47,0,2,63.8
NA_Italy,Italy,43.0,12.0,47,463,724,10571.6
NA_Jamaica,Jamaica,18.1096,-77.2975,47,0,0,1.6
NA_Japan,Japan,36.0,138.0,47,10,76,488.8
NA_Jordan,Jordan,31.24,36.51,47,0,0,1.0
NA_Kazakhstan,Kazakhstan,48.0196,66.9237,47,0,0,0.0
NA_Kenya,Kenya,-0.0236,37.9062,47,0,0,0.0
NA_South Korea,South Korea,36.0,128.0,47,53,118,4522.8
NA_Kuwait,Kuwait,29.5,47.75,47,0,1,64.4
NA_Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,47,0,0,0.0
NA_Latvia,Latvia,56.8796,24.6032,47,0,0,4.6
NA_Lebanon,Lebanon,33.8547,35.8623,47,0,1,34.4
NA_Liberia,Liberia,6.4281,-9.4295,47,0,0,0.0
NA_Liechtenstein,Liechtenstein,47.14,9.55,47,0,0,1.0
NA_Lithuania,Lithuania,55.1694,23.8813,47,0,0,1.8
NA_Luxembourg,Luxembourg,49.8153,6.1296,47,0,0,3.4
NA_Madagascar,Madagascar,-18.7669,46.8691,47,0,0,0.0
NA_Malaysia,Malaysia,2.5,112.5,47,0,24,104.4
NA_Maldives,Maldives,3.2028,73.2207,47,0,0,2.8
NA_Malta,Malta,35.9375,14.3754,47,0,0,4.6
NA_Mauritania,Mauritania,21.0079,10.9408,47,0,0,0.0
NA_Mauritius,Mauritius,-20.2,57.5,47,0,0,0.0
NA_Mexico,Mexico,23.6345,-102.5528,47,0,1,6.6
NA_Moldova,Moldova,47.4116,28.3699,47,0,0,1.6
NA_Monaco,Monaco,43.7333,7.4167,47,0,0,1.2
NA_Mongolia,Mongolia,46.8625,103.8467,47,0,0,0.2
NA_Montenegro,Montenegro,42.5,19.3,47,0,0,0.0
NA_Morocco,Morocco,31.7917,-7.0926,47,0,0,2.8
NA_Namibia,Namibia,-22.9576,18.4904,47,0,0,0.0
NA_Nepal,Nepal,28.1667,84.25,47,0,1,1.0
Aruba,Netherlands,12.5186,-70.0358,47,0,0,0.0
Curacao,Netherlands,12.1696,-68.99,47,0,0,0.0
Sint Maarten,Netherlands,18.0425,-63.0548,47,0,0,0.0
NA_Netherlands,Netherlands,52.1326,5.2913,47,3,0,340.8
NA_New Zealand,New Zealand,-40.9006,174.886,47,0,0,5.0
NA_Nicaragua,Nicaragua,12.8654,-85.2072,47,0,0,0.0
NA_Niger,Niger,17.6078,8.0817,47,0,0,0.0
NA_Nigeria,Nigeria,9.082,8.6753,47,0,0,1.4
NA_North Macedonia,North Macedonia,41.6086,21.7453,47,0,0,5.4
NA_Norway,Norway,60.472,8.4689,47,0,1,297.4
NA_Oman,Oman,21.0,57.0,47,0,2,15.8
NA_Pakistan,Pakistan,30.3753,69.3451,47,0,1,13.6
NA_Panama,Panama,8.538,-80.7821,47,0,0,1.6
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,47,0,0,0.0
NA_Paraguay,Paraguay,-23.4425,-58.4438,47,0,0,1.4
NA_Peru,Peru,-9.19,-75.0152,47,0,0,6.2
NA_Philippines,Philippines,13.0,122.0,47,1,1,23.6
NA_Poland,Poland,51.9194,19.1451,47,0,0,23.6
NA_Portugal,Portugal,39.3999,-8.2245,47,0,0,30.4
NA_Qatar,Qatar,25.3548,51.1839,47,0,0,114.8
NA_Romania,Romania,45.9432,24.9668,47,0,3,28.0
NA_Russia,Russia,60.0,90.0,47,0,3,18.8
NA_Rwanda,Rwanda,-1.9403,29.8739,47,0,0,0.0
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,47,0,0,0.0
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,47,0,0,0.0
NA_San Marino,San Marino,43.9424,12.4578,47,1,0,39.2
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,47,0,0,19.4
NA_Senegal,Senegal,14.4974,-14.4524,47,0,1,4.0
NA_Serbia,Serbia,44.0165,21.0059,47,0,0,4.0
NA_Seychelles,Seychelles,-4.6796,55.492,47,0,0,0.0
NA_Singapore,Singapore,1.2833,103.8333,47,0,78,121.6
NA_Slovakia,Slovakia,48.669,19.699,47,0,0,7.4
NA_Slovenia,Slovenia,46.1512,14.9955,47,0,0,17.8
NA_Somalia,Somalia,5.1521,46.1996,47,0,0,0.0
NA_South Africa,South Africa,-30.5595,22.9375,47,0,0,8.2
NA_Spain,Spain,40.0,-4.0,47,28,32,1487.2
NA_Sri Lanka,Sri Lanka,7.0,81.0,47,0,1,1.2
NA_Sudan,Sudan,12.8628,30.2176,47,0,0,0.0
NA_Suriname,Suriname,3.9193,-56.0278,47,0,0,0.0
NA_Sweden,Sweden,63.0,16.0,47,0,1,293.4
NA_Switzerland,Switzerland,46.8182,8.2275,47,2,3,369.0
NA_Taiwan*,Taiwan*,23.7,121.0,47,1,15,46.0
NA_Tanzania,Tanzania,-6.369,34.8888,47,0,0,0.0
NA_Thailand,Thailand,15.0,101.0,47,1,31,50.2
NA_Togo,Togo,8.6195,0.8248,47,0,0,1.0
NA_Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,47,0,0,0.0
NA_Tunisia,Tunisia,34.0,9.0,47,0,0,4.6
NA_Turkey,Turkey,38.9637,35.2433,47,0,0,0.2
NA_Uganda,Uganda,1.0,32.0,47,0,0,0.0
NA_Ukraine,Ukraine,48.3794,31.1656,47,0,0,1.0
NA_United Arab Emirates,United Arab Emirates,24.0,54.0,47,0,7,31.8
Bermuda,United Kingdom,32.3078,-64.7505,47,0,0,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,47,0,0,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,47,0,0,0.6
Gibraltar,United Kingdom,36.1408,-5.3536,47,0,0,1.0
Isle of Man,United Kingdom,54.2361,-4.5481,47,0,0,0.0
Montserrat,United Kingdom,16.7425,-62.1874,47,0,0,0.0
NA_United Kingdom,United Kingdom,55.3781,-3.4360000000000004,47,4,18,342.4
NA_Uruguay,Uruguay,-32.5228,-55.7658,47,0,0,0.0
NA_US,US,37.0902,-95.7129,47,22,7,494.2
NA_Uzbekistan,Uzbekistan,41.3775,64.5853,47,0,0,0.0
NA_Venezuela,Venezuela,6.4238,-66.5897,47,0,0,0.0
NA_Vietnam,Vietnam,16.0,108.0,47,0,16,31.2
NA_Zambia,Zambia,-15.4167,28.2833,47,0,0,0.0
NA_Zimbabwe,Zimbabwe,-20.0,30.0,47,0,0,0.0
Diamond Princess,Canada,0.0,0.0,47,0,0,0.0
NA_Dominica,Dominica,15.415,-61.371,47,0,0,0.0
NA_Grenada,Grenada,12.1165,-61.678999999999995,47,0,0,0.0
NA_Mozambique,Mozambique,-18.665695,35.529562,47,0,0,0.0
NA_Syria,Syria,34.802075,38.99681500000001,47,0,0,0.0
NA_Timor-Leste,Timor-Leste,-8.874217,125.727539,47,0,0,0.0
NA_Belize,Belize,13.1939,-59.5432,47,0,0,0.0
NA_Laos,Laos,19.856270000000002,102.495496,47,0,0,0.0
NA_Libya,Libya,26.3351,17.228331,47,0,0,0.0
NA_West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,47,0,0,19.0
NA_Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,47,0,0,0.0
NA_Mali,Mali,17.570692,-3.996166000000001,47,0,0,0.0
NA_Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,47,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,47,0,0,0.0
Yukon,Canada,64.2823,-135.0,47,0,0,0.0
NA_Kosovo,Kosovo,42.602636,20.902977,47,0,0,0.0
NA_Burma,Burma,21.9162,95.956,47,0,0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,47,0,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,47,0,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,47,0,0,0.0
NA_MS Zaandam,MS Zaandam,0.0,0.0,47,0,0,0.0
NA_Botswana,Botswana,-22.3285,24.6849,47,0,0,0.0
NA_Burundi,Burundi,-3.3731,29.9189,47,0,0,0.0
NA_Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,47,0,0,0.0
NA_Malawi,Malawi,-13.254307999999998,34.301525,47,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,47,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,47,0,0,0.0
NA_South Sudan,South Sudan,6.8770000000000024,31.307,47,0,0,0.0
NA_Western Sahara,Western Sahara,24.2155,-12.8858,47,0,0,0.0
NA_Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,47,0,0,0.0
NA_Yemen,Yemen,15.552726999999999,48.516388,47,0,0,0.0
NA_Afghanistan,Afghanistan,33.0,65.0,48,0,0,3.0
NA_Albania,Albania,41.1533,20.1683,48,0,0,9.4
NA_Algeria,Algeria,28.0339,1.6596,48,0,0,19.2
NA_Andorra,Andorra,42.5063,1.5218,48,0,0,1.0
NA_Angola,Angola,-11.2027,17.8739,48,0,0,0.0
NA_Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,48,0,0,0.2
NA_Argentina,Argentina,-38.4161,-63.6167,48,1,0,19.6
NA_Armenia,Armenia,40.0691,45.0382,48,0,0,2.4
Australian Capital Territory,Australia,-35.4735,149.0124,48,0,0,0.2
New South Wales,Australia,-33.8688,151.2093,48,2,4,59.6
Northern Territory,Australia,-12.4634,130.8456,48,0,0,0.6
Queensland,Australia,-28.0167,153.4,48,0,8,29.6
South Australia,Australia,-34.9285,138.6007,48,0,2,8.8
Tasmania,Australia,-41.4545,145.9707,48,0,0,2.2
Victoria,Australia,-37.8136,144.9631,48,0,7,15.2
Western Australia,Australia,-31.9505,115.8605,48,1,0,6.0
NA_Austria,Austria,47.5162,14.5501,48,0,4,354.8
NA_Azerbaijan,Azerbaijan,40.1431,47.5769,48,0,0,9.2
NA_Bahamas,Bahamas,25.0343,-77.3963,48,0,0,0.0
NA_Bahrain,Bahrain,26.0275,50.55,48,0,22,95.6
NA_Bangladesh,Bangladesh,23.685,90.3563,48,0,0,2.4
NA_Barbados,Barbados,13.1939,-59.5432,48,0,0,0.0
NA_Belarus,Belarus,53.7098,27.9534,48,0,3,12.0
NA_Belgium,Belgium,50.8333,4.0,48,0,1,266.8
NA_Benin,Benin,9.3077,2.3158,48,0,0,0.0
NA_Bhutan,Bhutan,27.5142,90.4336,48,0,0,1.0
NA_Bolivia,Bolivia,-16.2902,-63.5887,48,0,0,0.4
NA_Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,48,0,0,7.0
NA_Brazil,Brazil,-14.235,-51.9253,48,0,0,33.2
NA_Brunei,Brunei,4.5353,114.7277,48,0,0,12.0
NA_Bulgaria,Bulgaria,42.7339,25.4858,48,0,0,3.8
NA_Burkina Faso,Burkina Faso,12.2383,-1.5616,48,0,0,0.8
NA_Cabo Verde,Cabo Verde,16.5388,-23.0418,48,0,0,0.0
NA_Cambodia,Cambodia,11.55,104.9167,48,0,1,2.8
NA_Cameroon,Cameroon,3.8480000000000003,11.5021,48,0,0,2.0
Alberta,Canada,53.9333,-116.5765,48,0,0,15.2
British Columbia,Canada,49.2827,-123.1207,48,1,0,38.8
Grand Princess,Canada,37.6489,-122.6655,48,0,0,0.4
Manitoba,Canada,53.7609,-98.8139,48,0,0,1.6
New Brunswick,Canada,46.5653,-66.4619,48,0,0,0.4
Newfoundland and Labrador,Canada,53.1355,-57.6604,48,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,48,0,0,0.0
Ontario,Canada,51.2538,-85.3232,48,0,0,91.6
Prince Edward Island,Canada,46.5107,-63.4168,48,0,0,0.0
Quebec,Canada,52.9399,-73.5491,48,0,0,9.8
Saskatchewan,Canada,52.9399,-106.4509,48,0,0,0.4
NA_Central African Republic,Central African Republic,6.6111,20.9394,48,0,0,0.0
NA_Chad,Chad,15.4542,18.7322,48,0,0,0.0
NA_Chile,Chile,-35.6751,-71.543,48,0,0,15.0
Anhui,China,31.8257,117.2264,48,6,984,990.0
Beijing,China,40.1824,116.4142,48,8,320,429.4
Chongqing,China,30.0572,107.874,48,6,547,576.0
Fujian,China,26.0789,117.9874,48,1,295,296.0
Gansu,China,37.8099,101.0583,48,2,88,124.0
Guangdong,China,23.3417,113.4244,48,8,1274,1356.0
Guangxi,China,23.8298,108.7881,48,2,234,252.0
Guizhou,China,26.8154,106.8748,48,2,129,146.0
Hainan,China,19.1959,109.7453,48,6,159,168.0
