Province/State,Country/Region,Lat,Long,days_since,Confirmed,Deaths,Recovered
NA_Egypt,Egypt,26.0,30.0,69,710,46,157
NA_El Salvador,El Salvador,13.7942,-88.8965,69,32,1,0
NA_Equatorial Guinea,Equatorial Guinea,1.5,10.0,69,12,0,1
NA_Eritrea,Eritrea,15.1794,39.7823,69,15,0,0
NA_Estonia,Estonia,58.5953,25.0136,69,745,4,26
NA_Eswatini,Eswatini,-26.5225,31.4659,69,9,0,0
NA_Ethiopia,Ethiopia,9.145,40.4897,69,26,0,2
NA_Fiji,Fiji,-17.7134,178.065,69,5,0,0
NA_Finland,Finland,64.0,26.0,69,1418,17,10
French Guiana,France,3.9339,-53.1258,69,43,0,6
French Polynesia,France,-17.6797,149.4068,69,36,0,0
Guadeloupe,France,16.25,-61.5833,69,114,4,22
Mayotte,France,-12.8275,45.1662,69,94,1,10
New Caledonia,France,-20.9043,165.618,69,16,0,0
Reunion,France,-21.1351,55.2471,69,247,0,1
Saint Barthelemy,France,17.9,-62.8333,69,6,0,1
St Martin,France,18.0708,-63.0501,69,15,1,2
Martinique,France,14.6415,-61.0242,69,128,3,27
NA_France,France,46.2276,2.2137,69,52128,3523,9444
NA_Gabon,Gabon,-0.8037,11.6094,69,16,1,0
NA_Gambia,Gambia,13.4432,-15.3101,69,4,1,0
NA_Georgia,Georgia,42.3154,43.3569,69,110,0,21
NA_Germany,Germany,51.0,9.0,69,71808,775,16100
NA_Ghana,Ghana,7.9465,-1.0232,69,161,5,31
NA_Greece,Greece,39.0742,21.8243,69,1314,49,52
NA_Guatemala,Guatemala,15.7835,-90.2308,69,38,1,12
NA_Guinea,Guinea,9.9456,-9.6966,69,22,0,0
NA_Guyana,Guyana,5.0,-58.75,69,12,2,0
NA_Haiti,Haiti,18.9712,-72.2852,69,15,0,1
NA_Holy See,Holy See,41.9029,12.4534,69,6,0,0
NA_Honduras,Honduras,15.2,-86.2419,69,141,7,3
NA_Hungary,Hungary,47.1625,19.5033,69,492,16,37
NA_Iceland,Iceland,64.9631,-19.0208,69,1135,2,198
NA_India,India,21.0,78.0,69,1397,35,123
NA_Indonesia,Indonesia,-0.7893,113.9213,69,1528,136,81
NA_Iran,Iran,32.0,53.0,69,44605,2898,14656
NA_Iraq,Iraq,33.0,44.0,69,694,50,170
NA_Ireland,Ireland,53.1424,-7.6921,69,3235,71,5
NA_Israel,Israel,31.0,35.0,69,5358,20,224
NA_Italy,Italy,43.0,12.0,69,105792,12428,15729
NA_Jamaica,Jamaica,18.1096,-77.2975,69,36,1,2
NA_Japan,Japan,36.0,138.0,69,1953,56,424
NA_Jordan,Jordan,31.24,36.51,69,274,5,30
NA_Kazakhstan,Kazakhstan,48.0196,66.9237,69,343,2,24
NA_Kenya,Kenya,-0.0236,37.9062,69,59,1,1
NA_South Korea,South Korea,36.0,128.0,69,9786,162,5408
NA_Kuwait,Kuwait,29.5,47.75,69,289,0,73
NA_Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,69,107,0,3
NA_Latvia,Latvia,56.8796,24.6032,69,398,0,1
NA_Lebanon,Lebanon,33.8547,35.8623,69,470,12,37
NA_Liberia,Liberia,6.4281,-9.4295,69,3,0,0
NA_Liechtenstein,Liechtenstein,47.14,9.55,69,68,0,0
NA_Lithuania,Lithuania,55.1694,23.8813,69,537,8,7
NA_Luxembourg,Luxembourg,49.8153,6.1296,69,2178,23,80
NA_Madagascar,Madagascar,-18.7669,46.8691,69,57,0,0
NA_Malaysia,Malaysia,2.5,112.5,69,2766,43,537
NA_Maldives,Maldives,3.2028,73.2207,69,18,0,13
NA_Malta,Malta,35.9375,14.3754,69,169,0,2
NA_Mauritania,Mauritania,21.0079,10.9408,69,6,1,2
NA_Mauritius,Mauritius,-20.2,57.5,69,143,5,0
NA_Mexico,Mexico,23.6345,-102.5528,69,1094,28,35
NA_Moldova,Moldova,47.4116,28.3699,69,353,4,18
NA_Monaco,Monaco,43.7333,7.4167,69,52,1,2
NA_Mongolia,Mongolia,46.8625,103.8467,69,12,0,2
NA_Montenegro,Montenegro,42.5,19.3,69,109,2,0
NA_Morocco,Morocco,31.7917,-7.0926,69,617,36,24
NA_Namibia,Namibia,-22.9576,18.4904,69,11,0,2
NA_Nepal,Nepal,28.1667,84.25,69,5,0,1
Aruba,Netherlands,12.5186,-70.0358,69,55,0,1
Curacao,Netherlands,12.1696,-68.99,69,11,1,2
Sint Maarten,Netherlands,18.0425,-63.0548,69,6,0,0
NA_Netherlands,Netherlands,52.1326,5.2913,69,12595,1039,250
NA_New Zealand,New Zealand,-40.9006,174.886,69,647,1,74
NA_Nicaragua,Nicaragua,12.8654,-85.2072,69,5,1,0
NA_Niger,Niger,17.6078,8.0817,69,27,3,0
NA_Nigeria,Nigeria,9.082,8.6753,69,135,2,8
NA_North Macedonia,North Macedonia,41.6086,21.7453,69,329,9,12
NA_Norway,Norway,60.472,8.4689,69,4641,39,13
NA_Oman,Oman,21.0,57.0,69,192,1,34
NA_Pakistan,Pakistan,30.3753,69.3451,69,1938,26,76
NA_Panama,Panama,8.538,-80.7821,69,1181,30,9
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,69,1,0,0
NA_Paraguay,Paraguay,-23.4425,-58.4438,69,65,3,1
NA_Peru,Peru,-9.19,-75.0152,69,1065,30,394
NA_Philippines,Philippines,13.0,122.0,69,2084,88,49
NA_Poland,Poland,51.9194,19.1451,69,2311,33,7
NA_Portugal,Portugal,39.3999,-8.2245,69,7443,160,43
NA_Qatar,Qatar,25.3548,51.1839,69,781,2,62
NA_Romania,Romania,45.9432,24.9668,69,2245,82,220
NA_Russia,Russia,60.0,90.0,69,2337,17,121
NA_Rwanda,Rwanda,-1.9403,29.8739,69,75,0,0
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,69,13,0,1
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,69,1,0,1
NA_San Marino,San Marino,43.9424,12.4578,69,236,26,13
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,69,1563,10,165
NA_Senegal,Senegal,14.4974,-14.4524,69,175,0,40
NA_Serbia,Serbia,44.0165,21.0059,69,900,16,0
NA_Seychelles,Seychelles,-4.6796,55.492,69,10,0,0
NA_Singapore,Singapore,1.2833,103.8333,69,926,3,240
NA_Slovakia,Slovakia,48.669,19.699,69,363,0,3
NA_Slovenia,Slovenia,46.1512,14.9955,69,802,15,10
NA_Somalia,Somalia,5.1521,46.1996,69,5,0,1
NA_South Africa,South Africa,-30.5595,22.9375,69,1353,5,31
NA_Spain,Spain,40.0,-4.0,69,95923,8464,19259
NA_Sri Lanka,Sri Lanka,7.0,81.0,69,143,2,17
NA_Sudan,Sudan,12.8628,30.2176,69,7,2,1
NA_Suriname,Suriname,3.9193,-56.0278,69,9,0,0
NA_Sweden,Sweden,63.0,16.0,69,4435,180,16
NA_Switzerland,Switzerland,46.8182,8.2275,69,16605,433,1823
NA_Taiwan*,Taiwan*,23.7,121.0,69,322,5,39
NA_Tanzania,Tanzania,-6.369,34.8888,69,19,1,1
NA_Thailand,Thailand,15.0,101.0,69,1651,10,342
NA_Togo,Togo,8.6195,0.8248,69,34,1,10
NA_Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,69,87,3,1
NA_Tunisia,Tunisia,34.0,9.0,69,394,10,3
NA_Turkey,Turkey,38.9637,35.2433,69,13531,214,243
NA_Uganda,Uganda,1.0,32.0,69,44,0,0
NA_Ukraine,Ukraine,48.3794,31.1656,69,645,17,10
NA_United Arab Emirates,United Arab Emirates,24.0,54.0,69,664,6,61
Bermuda,United Kingdom,32.3078,-64.7505,69,32,0,10
Cayman Islands,United Kingdom,19.3133,-81.2546,69,14,1,0
Channel Islands,United Kingdom,49.3723,-2.3644,69,141,3,0
Gibraltar,United Kingdom,36.1408,-5.3536,69,69,0,34
Isle of Man,United Kingdom,54.2361,-4.5481,69,60,0,0
Montserrat,United Kingdom,16.7425,-62.1874,69,5,0,0
NA_United Kingdom,United Kingdom,55.3781,-3.4360000000000004,69,25150,1789,135
NA_Uruguay,Uruguay,-32.5228,-55.7658,69,338,1,41
NA_US,US,37.0902,-95.7129,69,188172,3874,7024
NA_Uzbekistan,Uzbekistan,41.3775,64.5853,69,172,2,7
NA_Venezuela,Venezuela,6.4238,-66.5897,69,135,3,39
NA_Vietnam,Vietnam,16.0,108.0,69,212,0,58
NA_Zambia,Zambia,-15.4167,28.2833,69,35,0,0
NA_Zimbabwe,Zimbabwe,-20.0,30.0,69,8,1,0
Diamond Princess,Canada,0.0,0.0,69,0,1,0
NA_Dominica,Dominica,15.415,-61.371,69,12,0,0
NA_Grenada,Grenada,12.1165,-61.678999999999995,69,9,0,0
NA_Mozambique,Mozambique,-18.665695,35.529562,69,8,0,0
NA_Syria,Syria,34.802075,38.99681500000001,69,10,2,0
NA_Timor-Leste,Timor-Leste,-8.874217,125.727539,69,1,0,0
NA_Belize,Belize,13.1939,-59.5432,69,3,0,0
NA_Laos,Laos,19.856270000000002,102.495496,69,9,0,0
NA_Libya,Libya,26.3351,17.228331,69,10,0,1
NA_West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,69,119,1,18
NA_Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,69,8,0,0
NA_Mali,Mali,17.570692,-3.996166000000001,69,28,2,0
NA_Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,69,8,0,0
Northwest Territories,Canada,64.8255,-124.8457,69,1,0,0
Yukon,Canada,64.2823,-135.0,69,5,0,0
NA_Kosovo,Kosovo,42.602636,20.902977,69,112,1,6
NA_Burma,Burma,21.9162,95.956,69,15,1,0
Anguilla,United Kingdom,18.2206,-63.0686,69,2,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,69,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,69,5,0,0
NA_MS Zaandam,MS Zaandam,0.0,0.0,69,2,0,0
NA_Botswana,Botswana,-22.3285,24.6849,69,4,1,0
NA_Burundi,Burundi,-3.3731,29.9189,69,2,0,0
NA_Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,69,1,0,0
NA_Malawi,Malawi,-13.254307999999998,34.301525,69,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,69,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,69,0,0,0
NA_South Sudan,South Sudan,6.8770000000000024,31.307,69,0,0,0
NA_Western Sahara,Western Sahara,24.2155,-12.8858,69,0,0,0
NA_Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,69,0,0,0
NA_Yemen,Yemen,15.552726999999999,48.516388,69,0,0,0
NA_Afghanistan,Afghanistan,33.0,65.0,70,237,4,5
NA_Albania,Albania,41.1533,20.1683,70,259,15,67
NA_Algeria,Algeria,28.0339,1.6596,70,847,58,61
NA_Andorra,Andorra,42.5063,1.5218,70,390,14,10
NA_Angola,Angola,-11.2027,17.8739,70,8,2,1
NA_Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,70,7,0,0
NA_Argentina,Argentina,-38.4161,-63.6167,70,1054,28,248
NA_Armenia,Armenia,40.0691,45.0382,70,571,4,31
Australian Capital Territory,Australia,-35.4735,149.0124,70,84,1,8
New South Wales,Australia,-33.8688,151.2093,70,2182,9,4
Northern Territory,Australia,-12.4634,130.8456,70,19,0,0
Queensland,Australia,-28.0167,153.4,70,781,2,8
South Australia,Australia,-34.9285,138.6007,70,367,0,6
Tasmania,Australia,-41.4545,145.9707,70,69,2,5
Victoria,Australia,-37.8136,144.9631,70,968,4,343
Western Australia,Australia,-31.9505,115.8605,70,392,2,48
NA_Austria,Austria,47.5162,14.5501,70,10711,146,1436
NA_Azerbaijan,Azerbaijan,40.1431,47.5769,70,359,5,26
NA_Bahamas,Bahamas,25.0343,-77.3963,70,21,1,1
NA_Bahrain,Bahrain,26.0275,50.55,70,569,4,337
NA_Bangladesh,Bangladesh,23.685,90.3563,70,54,6,25
NA_Barbados,Barbados,13.1939,-59.5432,70,34,0,0
NA_Belarus,Belarus,53.7098,27.9534,70,163,2,53
NA_Belgium,Belgium,50.8333,4.0,70,13964,828,2132
NA_Benin,Benin,9.3077,2.3158,70,13,0,1
NA_Bhutan,Bhutan,27.5142,90.4336,70,4,0,0
NA_Bolivia,Bolivia,-16.2902,-63.5887,70,115,7,1
NA_Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,70,459,13,19
NA_Brazil,Brazil,-14.235,-51.9253,70,6836,240,127
NA_Brunei,Brunei,4.5353,114.7277,70,131,1,52
NA_Bulgaria,Bulgaria,42.7339,25.4858,70,422,10,20
NA_Burkina Faso,Burkina Faso,12.2383,-1.5616,70,282,16,46
NA_Cabo Verde,Cabo Verde,16.5388,-23.0418,70,6,1,0
NA_Cambodia,Cambodia,11.55,104.9167,70,109,0,25
NA_Cameroon,Cameroon,3.8480000000000003,11.5021,70,233,6,0
Alberta,Canada,53.9333,-116.5765,70,754,9,0
British Columbia,Canada,49.2827,-123.1207,70,1013,24,0
Grand Princess,Canada,37.6489,-122.6655,70,13,0,0
Manitoba,Canada,53.7609,-98.8139,70,127,1,0
New Brunswick,Canada,46.5653,-66.4619,70,81,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,70,175,1,0
Nova Scotia,Canada,44.681999999999995,-63.7443,70,173,0,0
Ontario,Canada,51.2538,-85.3232,70,2392,37,0
Prince Edward Island,Canada,46.5107,-63.4168,70,21,0,0
Quebec,Canada,52.9399,-73.5491,70,4611,33,0
Saskatchewan,Canada,52.9399,-106.4509,70,193,3,0
NA_Central African Republic,Central African Republic,6.6111,20.9394,70,3,0,0
NA_Chad,Chad,15.4542,18.7322,70,7,0,0
NA_Chile,Chile,-35.6751,-71.543,70,3031,16,234
Anhui,China,31.8257,117.2264,70,990,6,984
Beijing,China,40.1824,116.4142,70,580,8,418
Chongqing,China,30.0572,107.874,70,579,6,570
Fujian,China,26.0789,117.9874,70,345,1,298
Gansu,China,37.8099,101.0583,70,138,2,127
Guangdong,China,23.3417,113.4244,70,1501,8,1357
Guangxi,China,23.8298,108.7881,70,254,2,250
Guizhou,China,26.8154,106.8748,70,146,2,144
Hainan,China,19.1959,109.7453,70,168,6,168
Hebei,China,39.549,116.1306,70,323,6,310
Heilongjiang,China,47.861999999999995,127.7615,70,484,13,0
Henan,China,33.882,113.61399999999999,70,1276,22,0
Hong Kong,China,22.3,114.2,70,765,4,147
Hubei,China,30.9756,112.2707,70,67802,3193,63326
Hunan,China,27.6104,111.7088,70,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,70,111,1,74
Jiangsu,China,32.9711,119.455,70,646,0,631
Jiangxi,China,27.614,115.7221,70,937,1,935
Jilin,China,43.6661,126.1923,70,98,1,92
Liaoning,China,41.2956,122.6085,70,140,2,124
Macau,China,22.1667,113.55,70,41,0,10
Ningxia,China,37.2692,106.1655,70,75,0,75
Qinghai,China,35.7452,95.9956,70,18,0,18
Shaanxi,China,35.1917,108.8701,70,255,3,242
Shandong,China,36.3427,118.1498,70,774,7,753
Shanghai,China,31.201999999999998,121.4491,70,516,6,0
Shanxi,China,37.5777,112.2922,70,137,0,133
Sichuan,China,30.6171,102.7103,70,552,3,537
Tianjin,China,39.3054,117.323,70,176,3,135
Tibet,China,31.6927,88.0924,70,1,0,1
Xinjiang,China,41.1129,85.2401,70,76,3,73
Yunnan,China,24.974,101.48700000000001,70,182,2,0
Zhejiang,China,29.1832,120.0934,70,1257,1,1226
NA_Colombia,Colombia,4.5709,-74.2973,70,1065,17,39
NA_Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,70,19,0,0
NA_Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,70,109,9,3
NA_Costa Rica,Costa Rica,9.7489,-83.7534,70,375,2,4
NA_Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,70,190,1,9
NA_Croatia,Croatia,45.1,15.2,70,963,6,73
NA_Diamond Princess,Diamond Princess,0.0,0.0,70,712,11,603
NA_Cuba,Cuba,22.0,-80.0,70,212,6,12
NA_Cyprus,Cyprus,35.1264,33.4299,70,320,9,28
NA_Czechia,Czechia,49.8175,15.472999999999999,70,3508,39,0
Faroe Islands,Denmark,61.8926,-6.9118,70,173,0,75
Greenland,Denmark,71.7069,-42.6043,70,10,0,2
NA_Denmark,Denmark,56.2639,9.5018,70,3107,104,894
NA_Djibouti,Djibouti,11.8251,42.5903,70,33,0,0
NA_Dominican Republic,Dominican Republic,18.7357,-70.1627,70,1284,57,9
NA_Ecuador,Ecuador,-1.8312,-78.1834,70,2748,93,58
NA_Egypt,Egypt,26.0,30.0,70,779,52,179
NA_El Salvador,El Salvador,13.7942,-88.8965,70,32,1,0
NA_Equatorial Guinea,Equatorial Guinea,1.5,10.0,70,15,0,1
NA_Eritrea,Eritrea,15.1794,39.7823,70,15,0,0
NA_Estonia,Estonia,58.5953,25.0136,70,779,5,33
NA_Eswatini,Eswatini,-26.5225,31.4659,70,9,0,0
NA_Ethiopia,Ethiopia,9.145,40.4897,70,29,0,2
NA_Fiji,Fiji,-17.7134,178.065,70,5,0,0
NA_Finland,Finland,64.0,26.0,70,1446,17,10
French Guiana,France,3.9339,-53.1258,70,51,0,15
French Polynesia,France,-17.6797,149.4068,70,37,0,0
Guadeloupe,France,16.25,-61.5833,70,125,6,24
Mayotte,France,-12.8275,45.1662,70,94,1,10
New Caledonia,France,-20.9043,165.618,70,16,0,0
Reunion,France,-21.1351,55.2471,70,281,0,40
Saint Barthelemy,France,17.9,-62.8333,70,6,0,1
St Martin,France,18.0708,-63.0501,70,15,1,2
Martinique,France,14.6415,-61.0242,70,135,3,27
NA_France,France,46.2276,2.2137,70,56989,4403,10934
NA_Gabon,Gabon,-0.8037,11.6094,70,18,1,0
NA_Gambia,Gambia,13.4432,-15.3101,70,4,1,2
NA_Georgia,Georgia,42.3154,43.3569,70,117,0,23
NA_Germany,Germany,51.0,9.0,70,77872,920,18700
NA_Ghana,Ghana,7.9465,-1.0232,70,195,5,31
NA_Greece,Greece,39.0742,21.8243,70,1415,50,52
NA_Guatemala,Guatemala,15.7835,-90.2308,70,39,1,12
NA_Guinea,Guinea,9.9456,-9.6966,70,30,0,0
NA_Guyana,Guyana,5.0,-58.75,70,19,2,0
NA_Haiti,Haiti,18.9712,-72.2852,70,16,0,1
NA_Holy See,Holy See,41.9029,12.4534,70,6,0,0
NA_Honduras,Honduras,15.2,-86.2419,70,172,10,3
NA_Hungary,Hungary,47.1625,19.5033,70,525,20,40
NA_Iceland,Iceland,64.9631,-19.0208,70,1220,2,225
NA_India,India,21.0,78.0,70,1998,58,148
NA_Indonesia,Indonesia,-0.7893,113.9213,70,1677,157,103
NA_Iran,Iran,32.0,53.0,70,47593,3036,15473
NA_Iraq,Iraq,33.0,44.0,70,728,52,182
NA_Ireland,Ireland,53.1424,-7.6921,70,3447,85,5
NA_Israel,Israel,31.0,35.0,70,6092,26,241
NA_Italy,Italy,43.0,12.0,70,110574,13155,16847
NA_Jamaica,Jamaica,18.1096,-77.2975,70,44,3,2
NA_Japan,Japan,36.0,138.0,70,2178,57,472
NA_Jordan,Jordan,31.24,36.51,70,278,5,36
NA_Kazakhstan,Kazakhstan,48.0196,66.9237,70,380,3,26
NA_Kenya,Kenya,-0.0236,37.9062,70,81,1,3
NA_South Korea,South Korea,36.0,128.0,70,9887,165,5567
NA_Kuwait,Kuwait,29.5,47.75,70,317,0,80
NA_Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,70,111,0,3
NA_Latvia,Latvia,56.8796,24.6032,70,446,0,1
NA_Lebanon,Lebanon,33.8547,35.8623,70,479,14,43
NA_Liberia,Liberia,6.4281,-9.4295,70,6,0,0
NA_Liechtenstein,Liechtenstein,47.14,9.55,70,68,0,0
NA_Lithuania,Lithuania,55.1694,23.8813,70,581,8,7
NA_Luxembourg,Luxembourg,49.8153,6.1296,70,2319,29,80
NA_Madagascar,Madagascar,-18.7669,46.8691,70,57,0,0
NA_Malaysia,Malaysia,2.5,112.5,70,2908,45,645
NA_Maldives,Maldives,3.2028,73.2207,70,19,0,13
NA_Malta,Malta,35.9375,14.3754,70,188,0,2
NA_Mauritania,Mauritania,21.0079,10.9408,70,6,1,2
NA_Mauritius,Mauritius,-20.2,57.5,70,161,6,0
NA_Mexico,Mexico,23.6345,-102.5528,70,1215,29,35
NA_Moldova,Moldova,47.4116,28.3699,70,423,5,23
NA_Monaco,Monaco,43.7333,7.4167,70,55,1,2
NA_Mongolia,Mongolia,46.8625,103.8467,70,14,0,2
NA_Montenegro,Montenegro,42.5,19.3,70,123,2,0
NA_Morocco,Morocco,31.7917,-7.0926,70,654,39,29
NA_Namibia,Namibia,-22.9576,18.4904,70,14,0,2
NA_Nepal,Nepal,28.1667,84.25,70,5,0,1
Aruba,Netherlands,12.5186,-70.0358,70,55,0,1
Curacao,Netherlands,12.1696,-68.99,70,11,1,3
Sint Maarten,Netherlands,18.0425,-63.0548,70,16,1,6
NA_Netherlands,Netherlands,52.1326,5.2913,70,13614,1173,250
NA_New Zealand,New Zealand,-40.9006,174.886,70,708,1,83
NA_Nicaragua,Nicaragua,12.8654,-85.2072,70,5,1,0
NA_Niger,Niger,17.6078,8.0817,70,74,5,0
NA_Nigeria,Nigeria,9.082,8.6753,70,174,2,9
NA_North Macedonia,North Macedonia,41.6086,21.7453,70,354,11,17
NA_Norway,Norway,60.472,8.4689,70,4863,44,13
NA_Oman,Oman,21.0,57.0,70,210,1,34
NA_Pakistan,Pakistan,30.3753,69.3451,70,2118,27,94
NA_Panama,Panama,8.538,-80.7821,70,1181,30,9
NA_Papua New Guinea,Papua New Guinea,-6.315,143.9555,70,1,0,0
NA_Paraguay,Paraguay,-23.4425,-58.4438,70,69,3,1
NA_Peru,Peru,-9.19,-75.0152,70,1323,38,394
NA_Philippines,Philippines,13.0,122.0,70,2311,96,50
NA_Poland,Poland,51.9194,19.1451,70,2554,43,47
NA_Portugal,Portugal,39.3999,-8.2245,70,8251,187,43
NA_Qatar,Qatar,25.3548,51.1839,70,835,2,71
NA_Romania,Romania,45.9432,24.9668,70,2460,92,252
NA_Russia,Russia,60.0,90.0,70,2777,24,190
NA_Rwanda,Rwanda,-1.9403,29.8739,70,82,0,0
NA_Saint Lucia,Saint Lucia,13.9094,-60.9789,70,13,0,1
NA_Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,70,1,0,1
NA_San Marino,San Marino,43.9424,12.4578,70,236,26,13
NA_Saudi Arabia,Saudi Arabia,24.0,45.0,70,1720,16,264
NA_Senegal,Senegal,14.4974,-14.4524,70,190,1,45
NA_Serbia,Serbia,44.0165,21.0059,70,1060,28,0
NA_Seychelles,Seychelles,-4.6796,55.492,70,10,0,0
NA_Singapore,Singapore,1.2833,103.8333,70,1000,3,245
NA_Slovakia,Slovakia,48.669,19.699,70,400,1,3
NA_Slovenia,Slovenia,46.1512,14.9955,70,841,15,10
NA_Somalia,Somalia,5.1521,46.1996,70,5,0,1
NA_South Africa,South Africa,-30.5595,22.9375,70,1380,5,50
NA_Spain,Spain,40.0,-4.0,70,104118,9387,22647
NA_Sri Lanka,Sri Lanka,7.0,81.0,70,146,3,21
NA_Sudan,Sudan,12.8628,30.2176,70,7,2,2
NA_Suriname,Suriname,3.9193,-56.0278,70,10,0,0
NA_Sweden,Sweden,63.0,16.0,70,4947,239,103
NA_Switzerland,Switzerland,46.8182,8.2275,70,17768,488,2967
NA_Taiwan*,Taiwan*,23.7,121.0,70,329,5,39
NA_Tanzania,Tanzania,-6.369,34.8888,70,20,1,1
NA_Thailand,Thailand,15.0,101.0,70,1771,12,505
NA_Togo,Togo,8.6195,0.8248,70,36,2,10
NA_Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,70,90,5,1
NA_Tunisia,Tunisia,34.0,9.0,70,423,12,5
NA_Turkey,Turkey,38.9637,35.2433,70,15679,277,333
NA_Uganda,Uganda,1.0,32.0,70,44,0,0
NA_Ukraine,Ukraine,48.3794,31.1656,70,794,20,13
NA_United Arab Emirates,United Arab Emirates,24.0,54.0,70,814,8,61
Bermuda,United Kingdom,32.3078,-64.7505,70,32,0,10
Cayman Islands,United Kingdom,19.3133,-81.2546,70,22,1,0
Channel Islands,United Kingdom,49.3723,-2.3644,70,172,3,0
Gibraltar,United Kingdom,36.1408,-5.3536,70,81,0,34
Isle of Man,United Kingdom,54.2361,-4.5481,70,68,1,0
Montserrat,United Kingdom,16.7425,-62.1874,70,5,0,0
NA_United Kingdom,United Kingdom,55.3781,-3.4360000000000004,70,29474,2352,135
NA_Uruguay,Uruguay,-32.5228,-55.7658,70,338,2,41
NA_US,US,37.0902,-95.7129,70,213242,4760,8474
NA_Uzbekistan,Uzbekistan,41.3775,64.5853,70,181,2,12
NA_Venezuela,Venezuela,6.4238,-66.5897,70,143,3,41
NA_Vietnam,Vietnam,16.0,108.0,70,218,0,63
NA_Zambia,Zambia,-15.4167,28.2833,70,36,0,0
NA_Zimbabwe,Zimbabwe,-20.0,30.0,70,8,1,0
Diamond Princess,Canada,0.0,0.0,70,0,1,0
NA_Dominica,Dominica,15.415,-61.371,70,12,0,0
NA_Grenada,Grenada,12.1165,-61.678999999999995,70,9,0,0
NA_Mozambique,Mozambique,-18.665695,35.529562,70,10,0,0
NA_Syria,Syria,34.802075,38.99681500000001,70,10,2,0
NA_Timor-Leste,Timor-Leste,-8.874217,125.727539,70,1,0,0
NA_Belize,Belize,13.1939,-59.5432,70,3,0,0
NA_Laos,Laos,19.856270000000002,102.495496,70,10,0,0
NA_Libya,Libya,26.3351,17.228331,70,10,0,0
NA_West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,70,134,1,18
NA_Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,70,9,0,0
NA_Mali,Mali,17.570692,-3.996166000000001,70,31,3,0
NA_Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,70,8,0,0
Northwest Territories,Canada,64.8255,-124.8457,70,2,0,0
Yukon,Canada,64.2823,-135.0,70,5,0,0
NA_Kosovo,Kosovo,42.602636,20.902977,70,125,1,10
NA_Burma,Burma,21.9162,95.956,70,15,1,0
Anguilla,United Kingdom,18.2206,-63.0686,70,2,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,70,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,70,6,0,0
NA_MS Zaandam,MS Zaandam,0.0,0.0,70,9,2,0
NA_Botswana,Botswana,-22.3285,24.6849,70,4,1,0
NA_Burundi,Burundi,-3.3731,29.9189,70,2,0,0
NA_Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,70,2,0,0
NA_Malawi,Malawi,-13.254307999999998,34.301525,70,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,70,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,70,0,0,0
NA_South Sudan,South Sudan,6.8770000000000024,31.307,70,0,0,0
NA_Western Sahara,Western Sahara,24.2155,-12.8858,70,0,0,0
NA_Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,70,0,0,0
NA_Yemen,Yemen,15.552726999999999,48.516388,70,0,0,0
NA_Afghanistan,Afghanistan,33.0,65.0,71,273,6,10
NA_Albania,Albania,41.1533,20.1683,71,277,16,76
NA_Algeria,Algeria,28.0339,1.6596,71,986,86,61
NA_Andorra,Andorra,42.5063,1.5218,71,428,15,10
NA_Angola,Angola,-11.2027,17.8739,71,8,2,1
NA_Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,71,9,0,0
NA_Argentina,Argentina,-38.4161,-63.6167,71,1133,36,256
